Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
496,31.0,0.0,0.0,0.0,0.0,119.0,28370.0,0.0,177.71299999999997,0.0,0.0,3724.3481731414795,,,,,,,,,0.015384736,0.047938675,0.12471787,-0.032899093,,,,,3.2831552,1.7971332,10.060827,0.5386853,4.847262188580484,2.0496791575162305,6.6653426681095045,0.001,0.9070944,0.0,0.9070944,0.9070944,-4.525749909300001e-18,1.0,9.95339693674003,-3.7440208542171467,4.4088993,2.1328025,8.186493,-0.17533973,0.087824166,0.01793947,0.12792516,0.06720167,-0.06361815,0.03004398,0.0053362623,-0.091029815,4.418014434568148,2.098056620685665,6.690055829276964,-0.007268177670353648,0.17908669,0.0,0.17908669,0.17908669,0.9775068,0.69938654,28.132998,6.918323e-06,0.96690035,0.15819442,1.2,0.8
497,31.0,0.0,0.0,118.0,1.0,118.0,28488.0,0.0,187.8079999999999,0.0,0.0,3740.953771829605,,,,,,,,,,,,,,,,,,,,,5.173598083191523,1.8898000908337875,6.666623932711519,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,31.0,0.0,0.0,165.0,2.0,47.0,28535.0,0.0,58.210999999999984,0.0,0.0,3744.696014881134,,,,,,,,,,,,,,,,,,,,,3.804028217345162,2.484953713184793,6.5541750612393,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,31.0,0.0,0.0,236.0,3.0,71.0,28606.0,0.0,115.80700000000002,0.0,0.0,3749.7428698539734,,,,,,,,,,,,,,,,,,,,,5.217856169704437,2.0786175750507665,6.666662264707799,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,31.0,0.0,0.0,434.0,4.0,198.0,28804.0,0.0,255.62399999999982,0.0,0.0,3763.6290361881256,,,,,,,,,,,,,,,,,,,,,4.23131883228259,1.8342925943306685,6.599308902885795,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,31.0,0.0,0.0,482.0,5.0,48.0,28852.0,0.0,57.508,0.0,0.0,3767.280793905258,,,,,,,,,,,,,,,,,,,,,3.7003164662429806,2.032830825089944,6.476414053267487,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,31.0,0.0,0.0,509.0,6.0,27.0,28879.0,0.0,29.009000000000018,0.0,0.0,3769.458978652954,,,,,,,,,,,,,,,,,,,,,3.0151615145559343,2.5367646470048926,6.551702474424179,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,31.0,0.0,0.0,537.0,7.0,28.0,28907.0,0.0,38.404999999999994,0.0,0.0,3771.8770475387573,,,,,,,,,,,,,,,,,,,,,4.0620928196237225,2.396093926318343,6.598816969715779,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,31.0,0.0,0.0,555.0,8.0,18.0,28925.0,0.0,21.30500000000001,0.0,0.0,3773.41992855072,,,,,,,,,,,,,,,,,,,,,3.1160748570568684,2.4117960412127286,6.397422531275574,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,31.0,0.0,0.0,781.0,9.0,226.0,29151.0,0.0,370.50800000000027,0.0,0.0,3789.008482694626,,,,,,,,,,,,,,,,,,,,,5.395889939827016,1.5078826419534783,6.666662250635592,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,31.0,0.0,0.0,890.0,10.0,109.0,29260.0,0.0,145.6099999999999,0.0,0.0,3796.7288422584534,,,,,,,,,,,,,,,,,,,,,4.322340381719314,1.8304502136553198,6.571049643792403,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,31.0,0.0,0.0,1005.0,11.0,115.0,29375.0,0.0,187.01400000000004,0.0,0.0,3805.0664846897125,,,,,,,,,,,,,,,,,,,,,5.285429956006851,2.2231063887592617,6.666666453947974,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,31.0,0.0,0.0,1091.0,12.0,86.0,29461.0,0.0,108.02100000000002,0.0,0.0,3811.209714412689,,,,,,,,,,,,,,,,,,,,,4.01954799429225,2.5752149753626785,6.666656627061082,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,31.0,0.0,0.0,1161.0,13.0,70.0,29531.0,0.0,112.006,0.0,0.0,3816.235118150711,,,,,,,,,,,,,,,,,,,,,5.128078625273852,1.98408131417711,6.666018100508341,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,31.0,0.0,0.0,1212.0,14.0,51.0,29582.0,0.0,79.00800000000001,0.0,0.0,3820.16343998909,,,,,,,,,,,,,,,,,,,,,4.858911214099479,2.5532482364685576,6.666654891825673,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,31.0,0.0,0.0,1254.0,15.0,42.0,29624.0,0.0,55.109999999999985,0.0,0.0,3823.4291508197784,,,,,,,,,,,,,,,,,,,,,4.031300014406737,2.6713866089207077,6.664530241785942,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,32.0,0.0,0.0,0.0,0.0,21.0,29645.0,0.0,23.406000000000013,0.0,0.0,3883.0933017730713,,,,,,,,,0.025399372,0.047219947,0.13945939,-0.012074177,,,,,2.6403167,1.6247811,7.5248036,0.4835664,2.9955252268613055,2.5077408558563596,6.477415815391099,0.001,0.8907852,0.0,0.8907852,0.8907852,2.7864421010200006e-18,1.0,9.058893800172454,-3.251031958887013,4.6235847,2.1320887,7.018156,-0.37601689,0.091649726,0.018683832,0.13307466,0.06790215,-0.057319652,0.029885296,0.015434151,-0.082327984,4.641559305613468,2.1513155856739816,6.684264184728516,-0.02447659959240195,0.11090212,0.0,0.11090212,0.11090212,0.97594595,0.47465202,8.91425,0.0005774228,0.97773933,0.15929024,1.2,0.8
513,32.0,0.0,0.0,87.0,1.0,87.0,29732.0,0.0,140.007,0.0,0.0,3899.3205091953278,,,,,,,,,,,,,,,,,,,,,5.188396826821531,1.9433691976081182,6.665599789741996,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,32.0,0.0,0.0,167.0,2.0,80.0,29812.0,0.0,116.50700000000002,0.0,0.0,3905.1215879917145,,,,,,,,,,,,,,,,,,,,,4.677661430416694,1.9336604996366737,6.666170753522008,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,32.0,0.0,0.0,224.0,3.0,57.0,29869.0,0.0,70.11200000000002,0.0,0.0,3909.311442375183,,,,,,,,,,,,,,,,,,,,,3.830371600185254,2.350169430821249,6.589493766903078,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,32.0,0.0,0.0,383.0,4.0,159.0,30028.0,0.0,260.6059999999999,0.0,0.0,3920.5778501033783,,,,,,,,,,,,,,,,,,,,,5.37294997638083,1.484054738854242,6.666417392966526,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,32.0,0.0,0.0,440.0,5.0,57.0,30085.0,0.0,87.40700000000001,0.0,0.0,3924.7730889320374,,,,,,,,,,,,,,,,,,,,,4.859102340450407,2.196630657587699,6.6660203638735025,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,32.0,0.0,0.0,550.0,6.0,110.0,30195.0,0.0,181.20599999999993,0.0,0.0,3932.8229744434357,,,,,,,,,,,,,,,,,,,,,5.360337079654741,1.8023218759109045,6.666666470755261,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,32.0,0.0,0.0,710.0,7.0,160.0,30355.0,0.0,232.20699999999985,0.0,0.0,3944.215701818466,,,,,,,,,,,,,,,,,,,,,4.740444785424346,1.485210937878393,6.66521471375897,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,32.0,0.0,0.0,774.0,8.0,64.0,30419.0,0.0,90.50600000000003,0.0,0.0,3948.847570180893,,,,,,,,,,,,,,,,,,,,,4.474838086148195,2.014998331268328,6.662940003800874,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,32.0,0.0,0.0,813.0,9.0,39.0,30458.0,0.0,59.40599999999999,0.0,0.0,3951.8488376140594,,,,,,,,,,,,,,,,,,,,,4.723165783825629,2.4833092383038635,6.665807285465032,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,32.0,0.0,0.0,848.0,10.0,35.0,30493.0,0.0,31.115000000000027,0.0,0.0,3954.4913420677185,,,,,,,,,,,,,,,,,,,,,2.5594252929080423,2.5246645538017947,6.512315151970505,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,32.0,0.0,0.0,880.0,11.0,32.0,30525.0,0.0,49.403999999999996,0.0,0.0,3956.972734451294,,,,,,,,,,,,,,,,,,,,,4.660825114871894,2.432651804931328,6.657255567471158,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,32.0,0.0,0.0,941.0,12.0,61.0,30586.0,0.0,75.70500000000004,0.0,0.0,3961.5576758384705,,,,,,,,,,,,,,,,,,,,,3.8858990192282534,1.607973476736759,6.561497068747079,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,32.0,0.0,0.0,1111.0,13.0,170.0,30756.0,0.0,253.40799999999996,0.0,0.0,3973.554762363434,,,,,,,,,,,,,,,,,,,,,4.87872387607572,1.5919875945623612,6.666640536850592,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,32.0,0.0,0.0,1283.0,14.0,172.0,30928.0,0.0,293.807,0.0,0.0,3985.7319207191467,,,,,,,,,,,,,,,,,,,,,5.603592517394182,1.4955913719288094,6.6666666506587955,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,32.0,0.0,0.0,1393.0,15.0,110.0,31038.0,0.0,148.92000000000002,0.0,0.0,3993.792542219162,,,,,,,,,,,,,,,,,,,,,4.372700269067837,2.2329722813547996,6.660266085052642,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,33.0,0.0,0.0,0.0,0.0,105.0,31143.0,0.0,144.518,0.0,0.0,4071.929156064987,,,,,,,,,0.024875589,0.051470917,0.13897772,-0.019850342,,,,,2.6724694,1.7045268,8.144738,0.55640537,4.451478309235934,2.228030114293906,6.664662806192713,0.001,0.8821592,0.0,0.8821592,0.8821592,4.7432759396535395e-17,1.0,8.943462397114208,-8.05792934260451,4.6497865,1.9008374,6.960216,-0.099711664,0.08594918,0.018393544,0.12321623,0.06604301,-0.052450947,0.033481218,0.024178129,-0.08459999,4.801975983878466,1.9480324611583943,6.68372938053757,0.001,0.11299861,0.0,0.11299861,0.11299861,0.99526995,0.69792134,26.356764,0.0017914927,0.9703312,0.1571233,1.2,0.8
529,33.0,0.0,0.0,97.0,1.0,97.0,31240.0,0.0,143.70699999999988,0.0,0.0,4091.2257940769196,,,,,,,,,,,,,,,,,,,,,4.778018402429232,1.911178553072751,6.666663556156168,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,33.0,0.0,0.0,214.0,2.0,117.0,31357.0,0.0,177.61100000000005,0.0,0.0,4099.80827498436,,,,,,,,,,,,,,,,,,,,,4.9273571690832485,2.047957509912255,6.666604153285997,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,33.0,0.0,0.0,273.0,3.0,59.0,31416.0,0.0,88.709,0.0,0.0,4104.305127382278,,,,,,,,,,,,,,,,,,,,,4.748154949308983,2.4388513017025355,6.666653424615692,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,33.0,0.0,0.0,305.0,4.0,32.0,31448.0,0.0,31.013000000000023,0.0,0.0,4106.943878412247,,,,,,,,,,,,,,,,,,,,,2.7502776777054097,2.62525169098317,6.586191848611514,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,33.0,0.0,0.0,397.0,5.0,92.0,31540.0,0.0,133.40799999999993,0.0,0.0,4113.535055398941,,,,,,,,,,,,,,,,,,,,,4.664574743162231,1.8551312218646272,6.6653386981748195,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,33.0,0.0,0.0,462.0,6.0,65.0,31605.0,0.0,91.60600000000002,0.0,0.0,4118.280856847763,,,,,,,,,,,,,,,,,,,,,4.458481826751877,1.9849993904099092,6.6651491119119495,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,33.0,0.0,0.0,517.0,7.0,55.0,31660.0,0.0,76.60900000000001,0.0,0.0,4122.301282405853,,,,,,,,,,,,,,,,,,,,,4.360476219877347,2.2809634881697463,6.658774817176807,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,33.0,0.0,0.0,544.0,8.0,27.0,31687.0,0.0,31.507000000000016,0.0,0.0,4124.493413925171,,,,,,,,,,,,,,,,,,,,,3.318752862732211,2.6015432868494766,6.607288302670126,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,33.0,0.0,0.0,584.0,9.0,40.0,31727.0,0.0,57.00799999999999,0.0,0.0,4127.483335494995,,,,,,,,,,,,,,,,,,,,,4.390978524134701,2.6412414065861967,6.665832062007302,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,33.0,0.0,0.0,610.0,10.0,26.0,31753.0,0.0,28.10800000000002,0.0,0.0,4129.5460114479065,,,,,,,,,,,,,,,,,,,,,3.019808705004066,2.4287550921997916,6.504988715668976,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,33.0,0.0,0.0,639.0,11.0,29.0,31782.0,0.0,37.40699999999999,0.0,0.0,4131.7676520347595,,,,,,,,,,,,,,,,,,,,,3.7648917872198133,2.6393002988713694,6.646344930268027,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,33.0,0.0,0.0,677.0,12.0,38.0,31820.0,0.0,42.810999999999986,0.0,0.0,4134.920274972916,,,,,,,,,,,,,,,,,,,,,3.3481258380396484,2.5235127067178285,6.631950637639998,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,33.0,0.0,0.0,747.0,13.0,70.0,31890.0,0.0,94.10500000000005,0.0,0.0,4139.9961705207825,,,,,,,,,,,,,,,,,,,,,4.277415214511537,1.7026942577917072,6.590368357668792,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,33.0,0.0,0.0,805.0,14.0,58.0,31948.0,0.0,77.30800000000004,0.0,0.0,4144.30436873436,,,,,,,,,,,,,,,,,,,,,4.1950809836981335,2.1518572273744785,6.6603895584744075,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,33.0,0.0,0.0,837.0,15.0,32.0,31980.0,0.0,39.10799999999999,0.0,0.0,4146.807190895081,,,,,,,,,,,,,,,,,,,,,3.5895404634322094,2.5892533179203694,6.640587930072539,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,34.0,0.0,0.0,0.0,0.0,158.0,32138.0,0.0,235.1099999999999,0.0,0.0,4204.8733875751495,,,,,,,,,0.054426663,0.041441813,0.1447167,0.012217943,,,,,2.3243146,1.1685115,5.813881,0.49065307,4.861678722804524,1.657519525301499,6.666326484379215,0.001,0.84735054,0.0,0.84735054,0.84735054,1.785283255678644e-18,1.0,7.725470059734739,-5.583417695638572,4.3578014,2.140463,7.065242,-0.17113818,0.11215284,0.017514657,0.14664587,0.091224186,-0.048905745,0.025667125,0.0070068957,-0.07680362,4.402560546451277,2.1845972776997895,6.697977267747383,-0.007289335288593171,0.12969612,0.0,0.12969612,0.12969612,0.98200697,0.5287508,8.89748,0.0012208713,0.97347003,0.15206082,1.2,0.8
545,34.0,0.0,0.0,130.0,1.0,130.0,32268.0,0.0,191.70699999999994,0.0,0.0,4256.313751935959,,,,,,,,,,,,,,,,,,,,,4.798529344404237,1.6023998807054594,6.665975011327395,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,34.0,0.0,0.0,255.0,2.0,125.0,32393.0,0.0,173.518,0.0,0.0,4265.056511878967,,,,,,,,,,,,,,,,,,,,,4.503314856081698,2.0115009425324764,6.633846995623304,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,34.0,0.0,0.0,355.0,3.0,100.0,32493.0,0.0,164.206,0.0,0.0,4272.328065872192,,,,,,,,,,,,,,,,,,,,,5.317978207530011,1.7884906355210035,6.666648248713726,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,34.0,0.0,0.0,553.0,4.0,198.0,32691.0,0.0,275.32299999999964,0.0,0.0,4286.428768873215,,,,,,,,,,,,,,,,,,,,,4.562664278659623,2.0005181138490413,6.6665835856198985,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,34.0,0.0,0.0,700.0,5.0,147.0,32838.0,0.0,239.407,0.0,0.0,4296.72714805603,,,,,,,,,,,,,,,,,,,,,5.322953132634484,1.5584322779366637,6.666519525065982,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,34.0,0.0,0.0,848.0,6.0,148.0,32986.0,0.0,216.20799999999988,0.0,0.0,4307.079291343689,,,,,,,,,,,,,,,,,,,,,4.764513945874733,1.6859874872885199,6.6637780593684015,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,34.0,0.0,0.0,952.0,7.0,104.0,33090.0,0.0,160.60799999999998,0.0,0.0,4314.443811893463,,,,,,,,,,,,,,,,,,,,,5.001188923439939,1.8305012723806484,6.664769933857256,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,34.0,0.0,0.0,1026.0,8.0,74.0,33164.0,0.0,105.30499999999995,0.0,0.0,4319.732129812241,,,,,,,,,,,,,,,,,,,,,4.53636104798172,1.6095186704715085,6.568263906865396,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,34.0,0.0,0.0,1112.0,9.0,86.0,33250.0,0.0,126.70700000000002,0.0,0.0,4325.868748188019,,,,,,,,,,,,,,,,,,,,,4.733201867850807,1.8861542762585164,6.665777869968348,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,34.0,0.0,0.0,1177.0,10.0,65.0,33315.0,0.0,103.40900000000002,0.0,0.0,4330.636090755463,,,,,,,,,,,,,,,,,,,,,5.064005104318242,2.3521385887002437,6.666274058137784,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,34.0,0.0,0.0,1222.0,11.0,45.0,33360.0,0.0,70.006,0.0,0.0,4333.944296360016,,,,,,,,,,,,,,,,,,,,,4.844310599299922,2.466902378526296,6.666238550398106,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,34.0,0.0,0.0,1250.0,12.0,28.0,33388.0,0.0,35.90699999999999,0.0,0.0,4336.432596206665,,,,,,,,,,,,,,,,,,,,,3.7625286517205176,2.6417501861768407,6.636243521525807,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,34.0,0.0,0.0,1309.0,13.0,59.0,33447.0,0.0,87.70600000000002,0.0,0.0,4341.079707145691,,,,,,,,,,,,,,,,,,,,,4.692590550267104,1.925534035563534,6.6387818003889,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,34.0,0.0,0.0,1351.0,14.0,42.0,33489.0,0.0,59.30599999999999,0.0,0.0,4344.496468067169,,,,,,,,,,,,,,,,,,,,,4.343009571035969,2.116086225901006,6.548684864209677,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,34.0,0.0,0.0,1422.0,15.0,71.0,33560.0,0.0,117.405,0.0,0.0,4349.673652648926,,,,,,,,,,,,,,,,,,,,,5.292879706430183,1.917795962673037,6.666660361481562,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,34.0,0.0,0.0,1459.0,16.0,37.0,33597.0,0.0,51.90799999999999,0.0,0.0,4352.571458816528,,,,,,,,,,,,,,,,,,,,,4.256078557023339,2.672141829316099,6.665040024344191,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,35.0,0.0,0.0,72.0,1.0,72.0,33669.0,0.0,117.405,0.0,0.0,4430.349228620529,,,,,,,,,,,,,,,,,,,,,5.222479770843501,1.8476624439388216,6.666595892617399,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,35.0,0.0,0.0,127.0,2.0,55.0,33724.0,0.0,55.01800000000003,0.0,0.0,4434.627315282822,,,,,,,,,,,,,,,,,,,,,3.05643057193738,2.2437016700878245,6.552707947190312,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,35.0,0.0,0.0,161.0,3.0,34.0,33758.0,0.0,51.303999999999995,0.0,0.0,4437.318890810013,,,,,,,,,,,,,,,,,,,,,4.575454261747967,2.1188512767422107,6.620523614529613,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,35.0,0.0,0.0,181.0,4.0,20.0,33778.0,0.0,21.906000000000013,0.0,0.0,4439.025341033936,,,,,,,,,,,,,,,,,,,,,2.9041988448741085,2.413931486116416,6.4011527582219205,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,35.0,0.0,0.0,249.0,5.0,68.0,33846.0,0.0,85.00800000000002,0.0,0.0,4443.921192646027,,,,,,,,,,,,,,,,,,,,,3.9436434392995627,1.8352276988329885,6.510962626127001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,35.0,0.0,0.0,458.0,6.0,209.0,34055.0,0.0,336.3049999999997,0.0,0.0,4458.426434278488,,,,,,,,,,,,,,,,,,,,,5.289292641086091,1.4253282943751637,6.66621629128847,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,35.0,0.0,0.0,642.0,7.0,184.0,34239.0,0.0,292.3059999999998,0.0,0.0,4471.442417860031,,,,,,,,,,,,,,,,,,,,,5.217198109294829,1.4625507059422036,6.666661973316968,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,35.0,0.0,0.0,783.0,8.0,141.0,34380.0,0.0,224.20699999999988,0.0,0.0,4481.426440954208,,,,,,,,,,,,,,,,,,,,,5.190086351115035,1.7414009051195507,6.666666511806629,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,35.0,0.0,0.0,854.0,9.0,71.0,34451.0,0.0,106.80700000000002,0.0,0.0,4486.851957321167,,,,,,,,,,,,,,,,,,,,,4.800229927478512,2.0392983770931083,6.666399224344996,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,35.0,0.0,0.0,999.0,10.0,145.0,34596.0,0.0,238.907,0.0,0.0,4497.032568693161,,,,,,,,,,,,,,,,,,,,,5.384905463128886,1.5476348693230741,6.666360630153903,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,35.0,0.0,0.0,1034.0,11.0,35.0,34631.0,0.0,46.50799999999999,0.0,0.0,4499.934412479401,,,,,,,,,,,,,,,,,,,,,3.9853089468988547,2.62381727315695,6.6603657965171745,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,35.0,0.0,0.0,1134.0,12.0,100.0,34731.0,0.0,148.10500000000002,0.0,0.0,4507.010454416275,,,,,,,,,,,,,,,,,,,,,4.784836773413653,1.5847893366205745,6.66279697742541,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,35.0,0.0,0.0,1220.0,13.0,86.0,34817.0,0.0,134.80499999999998,0.0,0.0,4513.187473058701,,,,,,,,,,,,,,,,,,,,,5.044195063292817,1.746159136535576,6.663953381493235,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,35.0,0.0,0.0,1277.0,14.0,57.0,34874.0,0.0,76.50500000000002,0.0,0.0,4517.578928232193,,,,,,,,,,,,,,,,,,,,,4.205531082152933,1.799622073052926,6.557740707406882,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,35.0,0.0,0.0,1323.0,15.0,46.0,34920.0,0.0,70.007,0.0,0.0,4521.240380525589,,,,,,,,,,,,,,,,,,,,,4.734810347647483,2.52741068356854,6.666596003521065,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,36.0,0.0,0.0,0.0,0.0,32.0,34952.0,0.0,45.90599999999999,0.0,0.0,4588.50951218605,,,,,,,,,0.02160902,0.037106037,0.10257294,-0.01593853,,,,,2.7043254,1.9366168,8.677999,0.4481604,4.332483210196479,2.5787127794240687,6.661553432885305,0.001,0.8106126,0.0,0.8106126,0.8106126,-3.932893371365868e-18,0.9999999999999999,9.44835481074364,-3.3479779786182653,4.865247,1.9072065,7.586228,-0.07397558,0.0810567,0.009839402,0.094807535,0.067333184,-0.051277168,0.02853004,0.015697999,-0.07516558,4.872741623343684,1.888337733209267,6.684502617533992,0.001,0.11865087,0.0,0.11865087,0.11865087,0.9559347,0.5044744,9.076762,0.00014651183,0.96032643,0.15437518,1.2,0.8
577,36.0,0.0,0.0,53.0,1.0,53.0,35005.0,0.0,80.906,0.0,0.0,4601.545614480972,,,,,,,,,,,,,,,,,,,,,4.799136568702876,2.110814781341827,6.659362046979007,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,36.0,0.0,0.0,144.0,2.0,91.0,35096.0,0.0,147.40800000000002,0.0,0.0,4608.058154821396,,,,,,,,,,,,,,,,,,,,,5.2287196700378145,1.96915110295348,6.666644151843104,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,36.0,0.0,0.0,169.0,3.0,25.0,35121.0,0.0,27.408000000000015,0.0,0.0,4610.064677476883,,,,,,,,,,,,,,,,,,,,,3.043301494213903,2.5746704786594052,6.547483990565315,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
